Nomes;Valor;;
Tênis Mizuno Wave Endeavor 2 Masculino;R$ 484,99;;
"              """;;;
Tênis Adidas Grand Court 2.0 Masculino;R$ 279,99;;
Tênis Fila Float Fenix Masculino;R$ 303,81;;
"              """;;;
Tênis Skechers Go Run Fast-Quake Masculino;R$ 349,90;;
Tênis Adidas Park Street Masculino;R$ 289,98;;
"              """;;;
Tênis Mizuno Masculino Jet 6 Corrida;R$ 206,82;;
Tênis Fila Float Soma Masculino;R$ 404,19;;
"              à vista""";;;
Tênis Puma Haste SL Bdp Masculino;R$ 223,09;;
"              """;;;
Tênis Oakley Halftrack Low II Masculino;R$ 599,90;;
Tênis Under Armour Basquete Buzzer Masculino - Azul e Verde;R$ 314,98;;
"              """;;;
Tênis Puma Flyer Flex Bdp Masculino;R$ 232,79;;
"              """;;;
Tênis Fila Select Masculino;R$ 279,90;;
Tênis Infantil Molekinho Masculino;R$ 54,99;;
Tênis Asics Gel-Equation 13 Masculino;R$ 339,99;;
Tênis Couro Lacoste T-Clip Masculino;R$ 449,98;;
"              """;;;
Slip On Tênis Masculino Calce Fácil Lona Polo Joy Casual;R$ 82,89;;
"              """;;;
Tênis Fila KR6 Masculino;R$ 349,99;;
Tênis Olympikus Urbano Ast Masculino;R$ 169,99;;
Tênis Asics Gel-Rocket 11 Masculino;R$ 469,90;;
Tênis Olympikus Versa Masculino;R$ 179,98;;
"              """;;;
Tênis Mizuno Action 3 Masculino;R$ 387,99;;
"              """;;;
Tênis Mizuno Cool Ride 2 Masculino;R$ 368,59;;
"              """;;;
Tênis New Balance Fresh Foam X 1080 V13 Masculino;R$ 1.199,99;;
Tênis Adidas Response Runner;R$ 203,69;;
"              """;;;
Tênis Olympikus Marte Masculino;R$ 189,99;;
Tênis Asics Masculino Jolt 4 Corrida;R$ 274,88;;
Tênis Asics Fuzeblast Se Masculino;R$ 398,90;;
Tênis Fila Float Prime Masculino;R$ 239,90;;
Tênis Fila Trend 3.0 Masculino;R$ 290,99;;
"              """;;;
Tênis Mizuno Wave Nitron 2 Masculino;R$ 339,99;;
Tênis Infantil Kappa Speed Masculino;R$ 64,99;;
Tênis Fila Racer Carbon Masculino;R$ 899,00;;
Tênis Oakley Halftrack Low II Masculino;R$ 599,88;;
Tênis Adidas Ultrabounce Run Masculino;R$ 499,14;;
Tênis Street Ollie Masculino Monster Conforto;R$ 109,99;;
Tênis Mizuno Wave Stratos Masculino;R$ 649,90;;
Tênis Puma Caven 2.0 Bdp Masculino;R$ 299,99;;
Tênis Olympikus Luminus Masculino;R$ 169,99;;
Tênis Mizuno Victory Masculino;R$ 349,98;;
Tênis Masculino Asics Gel-Excite 10;R$ 446,19;;
"              """;;;
Tênis Couro New Balance 237 Masculino;R$ 389,99;;
"              """;;;
Tênis de Basquete Masculino Under Armour Buzzer SE;R$ 349,99;;
Tênis Nike Court Lite 4 Masculino;R$ 455,99;;
"              à vista""";;;
Tênis Asics Fuzeblast Se Masculino;R$ 0,00;;
Tênis New Balance 373 V2 Masculino;R$ 0,00;;
Tênis BF Shoes Esportivo Olimp Masculino;R$ 0,00;;
Tênis Under Armour Buzzer Masculino;R$ 0,00;;
Tênis Fila Efecto Masculino;R$ 0,00;;
Tênis Olympikus Soma Masculino;R$ 0,00;;
Tênis New Balance 574 Masculino;R$ 399,98;;
"              """;;;
Tênis Fila KR6 Masculino;R$ 379,99;;
Tenis Mormaii Urban Free Original Skate Casual Masculino;R$ 154,90;;
Tênis Olympikus Vertical Masculino;R$ 214,90;;
Tênis Asics Gel-Quantum 360 CTW Masculino;R$ 683,04;;
"              à vista""";;;
Tênis Asics Gel-Meteora Masculino;R$ 465,59;;
"              """;;;
Tenis Mormaii Urban Smash Original Skate Casual Masculino;R$ 164,90;;
Tênis Olympikus Sonoro 2 Masculino;R$ 249,89;;
Tênis Olympikus Delta Masculino;R$ 129,99;;
Slip On Tênis Masculino Calce Fácil Lona Polo Joy Casual;R$ 82,89;;
"              """;;;
Tênis New Balance 520 V'8 Masculino;R$ 271,59;;
"              """;;;
Tênis Mizuno Wave Falcon 5 Masculino;R$ 299,90;;
Tênis Mizuno Jet 6 Masculino;R$ 184,90;;
Tênis Everlast Star Masculino;R$ 139,99;;
"              """;;;
Tênis Mizuno Wave Inspire 20 Masculino;R$ 899,99;;
Tênis Everlast Racer Masculino;R$ 139,99;;
"              """;;;
Tênis Olympikus Day;R$ 223,09;;
"              """;;;
Tênis Fila Racer T2 S Masculino;R$ 339,49;;
"              """;;;
Tênis de Corrida Masculino Mizuno Wave Mirai 5;R$ 269,99;;
"              """;;;
Tênis New Balance Kaiha Road Masculino;R$ 449,90;;
Tênis Asics Gel-Pacemaker 4 Masculino;R$ 281,29;;
"              """;;;
Tênis Olympikus Only 2 Masculino;R$ 189,99;;
"              """;;;
Tênis Olympikus Soma Masculino;R$ 199,99;;
Tênis Fila Float Maxxi Masculino;R$ 459,90;;
Tênis Masculino Esportivo Caminhada Academia Corrida Musculação;R$ 110,52;;
"              """;;;
Tênis Under Armour Basquete Buzzer;R$ 279,99;;
Tênis Mizuno Wave Superfast Masculino;R$ 319,99;;
Tênis Adidas Indoor Ligra 7 Masculino;R$ 474,99;;
"              à vista""";;;
Tênis Adidas Ozelle Masculino;R$ 512,91;;
"              à vista""";;;
Tênis Nike Revolution 7 Masculino;R$ 303,99;;
"              à vista""";;;
Tênis Oakley Mod River Masculino;R$ 229,98;;
"              """;;;
Tênis Asics Gel-Quantum 360 Direction Masculino;R$ 719,91;;
Tênis Nike Metcon 9 Masculino;R$ 921,49;;
"              à vista""";;;
Tênis Asics Gel-Dedicate 8 Clay Saibro Masculino;R$ 508,63;;
"              à vista""";;;
Tênis New Balance 515 V'2 Masculino;R$ 309,99;;
"              """;;;
Tênis Asics Gel-Trabuco Terra 2 Masculino;R$ 484,99;;
"              """;;;
Tênis Adidas Advantage Masculino;R$ 209,99;;
Tênis Puma Flyer Flex Bdp Masculino;R$ 232,79;;
"              """;;;
Tênis Olympikus Triunfo 2 Masculino;R$ 213,65;;
Tênis de Corrida Masculino Under Armour Charged Skyline 3 SE;R$ 379,90;;
Tênis Hoka One One Rincon 3 Masculino;R$ 999,99;;
Tênis Fila Racer T2 S Masculino;R$ 349,99;;
Tênis Asics Gel-Rocket 11 Masculino;R$ 403,99;;
Tênis Sapatênis Masculino Polo Joy Casual Em Lona;R$ 94,90;;
"              """;;;
Tênis Mizuno Hawk 5 Masculino;R$ 305,80;;
Tênis Adidas Advantage Base Court Lifestyle Masculino;R$ 189,99;;
Tênis Reserva Casual Masculino;R$ 279,99;;
"              """;;;
Tênis New Balance Fresh Foam X 1080 V13 /Branco Masculino;R$ 1.199,90;;
Tênis Olympikus Marez Masculino;R$ 213,39;;
"              """;;;
Tênis Mizuno Wave Legend 2 Masculino;R$ 419,74;;
Tênis New Balance Masculino Kaiha Road;R$ 505,21;;
"              à vista""";;;
Tênis Olympikus Cyber 3 Masculino;R$ 166,64;;
Tênis New Balance 500 V'2 Masculino;R$ 326,31;;
Slip On Tênis Masculino Calce Fácil Lona Casual Polo Joy;R$ 82,89;;
"              """;;;
Tênis Infantil Skechers Comfy Flex Mini Trainer Masculino;R$ 139,99;;
Tênis New Balance Fresh Foam X 1080 V13 Masculino;R$ 1.199,99;;
Tênis Puma Flyer Flex Bdp Masculino;R$ 242,49;;
"              """;;;
Tênis Adidas Alphabounce Masculino;R$ 549,90;;
Tênis Adidas Breaknet Masculino;R$ 199,99;;
Tênis Adidas Own The Game 2.0 Masculino;R$ 469,20;;
"              à vista""";;;
Tênis Mizuno Wave Legend 2 Masculino;R$ 415,88;;
Tênis Adidas Lite Racer CLN 2.0 Masculino;R$ 299,99;;
Tênis Masulino C Dm Damando Casual Masculino;R$ 112,41;;
"              à vista""";;;
Tênis Oakley Mod Graphitte Masculino;R$ 179,99;;
Tênis Mizuno Wave Nitron 2 Double Jacquard Mesh Masculino;R$ 309,99;;
Tênis Infantil Olympikus Maneiro Masculino;R$ 199,99;;
Tênis Fila Classic Runner Sl Masculino;R$ 299,99;;
Tênis Fila Float Fenix Masculino;R$ 223,09;;
"              """;;;
Tênis Mizuno Wave Zest Masculino;R$ 242,49;;
"              """;;;
Tênis Fila Retro Flag Masculino;R$ 265,99;;
"              """;;;
Tênis Asics Dynablast 3 Masculino;R$ 699,80;;
Tênis Redley Latex Originals Cano Médio Masculino;R$ 239,90;;
Tênis Adidas Lite Racer 3 0 Masculino;R$ 299,99;;
Tênis Olympikus Poseidon Masculino;R$ 168,88;;
Tênis Couro Democrata Denim Jake Masculino;R$ 242,88;;
Tênis Mizuno Space 3 Masculino;R$ 0,00;;
Tênis Ollie Plazza Masculino;R$ 0,00;;
Tênis Mizuno Wave Invictus 4 Masculino;R$ 0,00;;
Tênis Oakley Flak II Masculino;R$ 0,00;;
Tênis Adidas Advantage Masculino;R$ 0,00;;
Tênis Mizuno Wave Dynasty 6 Masculino;R$ 0,00;;
Tênis New Balance Fresh Foam Arishi V'4 Masculino;R$ 0,00;;
Tênis New Balance 373 V2 Masculino;R$ 0,00;;
Tênis Sapatênis Casual Masculino Couro Comfort;R$ 0,00;;
Tênis New Balance Fresh Foam X 880 V14 Masculino;R$ 0,00;;
Tênis Olympikus Jogging 101 Masculino;R$ 0,00;;
Tênis Street Ollie Masculino Monster Conforto;R$ 0,00;;
TENIS MIZUNO WAVE MIRAI 5 MASCULINO;R$ 0,00;;
Tênis Mizuno Wave Mirai 5 Masculino;R$ 0,00;;
Tênis Puma Viz Runner V2 Bdp Masculino;R$ 0,00;;
Tênis Couro Lacoste T-Clip Masculino;R$ 0,00;;
Tênis Olympikus Exito Masculino;R$ 0,00;;
Tênis Nike Downshifter 13 Masculino;R$ 0,00;;
Tênis Lacoste Europa Pro Masculino;R$ 329,99;;
"              """;;;
Tênis Fila Efecto Masculino;R$ 290,99;;
"              """;;;
Tênis Adidas Indoor Ligra 7 Masculino;R$ 474,99;;
"              à vista""";;;
Tênis Colcci Praia Marrom Caramelo - Masculino;R$ 189,99;;
Tênis Asics Gel Equation 12 Masculino;R$ 229,99;;
Tênis Olympikus Eros Masculino;R$ 189,99;;
"              """;;;
Tênis Sapatênis Masculino Polo Joy Casual Em Lona;R$ 94,35;;
"              """;;;
Tênis Olympikus Index 3 Masculino;R$ 189,99;;
Tênis Asics Gel-Cumulus 25 Masculino;R$ 899,00;;
Tênis Under Armour Tribase Cross Masculino - Coral;R$ 423,99;;
Tênis Masculino Para Academia 33Y Caminhada Confortável Macio Leve;R$ 69,99;;
Tênis Fila Float Knit Masculino;R$ 549,90;;
Tênis Nike Court Royale 2 Next Nature Masculino;R$ 379,99;;
"              à vista""";;;
Tênis New Balance Fresh Foam X 1080 Unlaced Masculino;R$ 494,69;;
"              """;;;
Tênis Coturno Adventure Masculino Confortável Esportivo Dia a Dia Lançamento;R$ 119,61;;
"              à vista""";;;
Tênis Asics Gel Quantum 180 Fly Masculino;R$ 419,98;;
"              """;;;
Kit 2 Tênis Esportivo Masculino Cadarço Academia Fitness;R$ 135,28;;
"              """;;;
Tênis Asics Gel-Pacemaker 4 Masculino;R$ 339,49;;
"              """;;;
Tênis Mizuno Wave Frontier 15 Branco Preto 42 Masculino;R$ 549,99;;
Tênis Asics Gt-1000 12 Masculino;R$ 475,29;;
"              """;;;
Tênis Infantil Kappa Circle Masculino;R$ 84,99;;
Tênis Asics Gel-Meteora Masculino;R$ 479,90;;
Tênis Adidas Supernova Rise Masculino;R$ 899,99;;
Tênis Masculino Asics Gel-Excite 10;R$ 459,00;;
Tênis Under Armour Charged First;R$ 223,09;;
"              """;;;
Tênis Fila Rt-Low Masculino;R$ 237,49;;
"              """;;;
Tênis Mormaii Urban Free Masculino;R$ 135,92;;
Tênis Nike Downshifter 13 Masculino;R$ 303,99;;
"              à vista""";;;
Tênis Mizuno Wave Tornamic 3 Masculino;R$ 300,69;;
"              """;;;
Tênis Mizuno Wave Endeavor Masculino;R$ 449,90;;
Tênis Fila Grand Prix Masculino;R$ 229,99;;
Tênis Oakley Split II Masculino;R$ 209,98;;
"              """;;;
Tênis Masculino Gel Fitness Amortecimento Moderno Cadarço;R$ 123,40;;
"              """;;;
Tênis New Balance Fresh Foam X 1080 V13 Masculino;R$ 1.199,99;;
Tênis New Balance Fresh Foam Arishi V'4 Masculino;R$ 499,90;;
Tênis Slip On Redley Originals Masculino;R$ 239,90;;
Tênis Asics Fuzeblast Se Masculino;R$ 298,88;;
Tênis New Balance Fresh Foam Arishi V'4 Masculino;R$ 339,49;;
"              """;;;
Tênis Meia Masculino e Feminino Casual Calce Fácil Com Elástico e Cadarço;R$ 68,31;;
"              à vista""";;;
Tênis Reebok Energen Tech Plus Masculino;R$ 379,99;;
"              à vista""";;;
Tênis New Balance Masculino 574v2 Casual;R$ 524,88;;
Tênis Lacoste Carnaby Pro Masculino;R$ 424,15;;
"              à vista""";;;
Tênis Mizuno Wave Prophecy 13 Masculino;R$ 1.454,99;;
"              """;;;
Tênis Adidas Lite Racer 3 0 Masculino;R$ 199,99;;
"              """;;;
Tenis Mormaii Urban Free Original Skate Casual Masculino;R$ 154,90;;
Tênis Mizuno Wave Dynasty 5 Masculino;R$ 276,44;;
"              """;;;
Tênis Under Armour Tribase Reps Masculino;R$ 419,69;;
Tênis Mizuno Wave Frontier 15 Masculino;R$ 465,59;;
"              """;;;
Tênis Infantil Olympikus Supremo Bicolor Masculino;R$ 129,99;;
Tênis Mizuno Wave Prophecy 12 S Masculino;R$ 824,49;;
"              """;;;
Tênis Fila Arcade Low Masculino;R$ 231,57;;
Tênis Olympikus Beats Masculino;R$ 290,99;;
"              """;;;
Tênis Olympikus Volcan Masculino;R$ 174,99;;
Tênis Everlast Bronx Masculino;R$ 161,49;;
"              """;;;
Tênis New Balance 696 V'5 Clay Masculino;R$ 378,29;;
"              """;;;
Tênis Olympikus Urbano Ast Masculino;R$ 169,99;;
Tênis Joma Master 1000 Clay Masculino - Saibro -  Marinho e Vermelho;R$ 222,11;;
Tênis Masculino Esportivo Para Treino Academia Confortável Lançamento + Relogio;R$ 89,91;;
"              à vista""";;;
Tênis de Corrida Masculino Mizuno Wave Creation 22 115th;R$ 449,99;;
Tênis Masculino Sapatênis Legitimo Jogger Kit Com Relógio e Carteira;R$ 125,91;;
Tênis Adidas Masculino VS Pace 2.0 Skateboarding;R$ 282,69;;
"              à vista""";;;
Tênis Adidas Alphabounce Masculino;R$ 699,99;;
Tênis Ortopédico Masculino e Feminino Asc Original Calce Fácil;R$ 99,99;;
"              à vista""";;;
Tênis Fila Racer T2 Masculino;R$ 556,70;;
Tênis Skechers Go Walk 6 Masculino;R$ 341,91;;
"              à vista""";;;
Tênis Adidas Lite Racer 3 0 Masculino;R$ 299,99;;
Tênis New Balance 373 V2 Masculino;R$ 309,99;;
"              """;;;
Tênis Asics Gel-Venture 9 Masculino;R$ 469,90;;
Tênis Mizuno Wave Mirai 5 Masculino;R$ 484,99;;
"              """;;;
Tênis Olympikus Ultraleve 232G Masculino;R$ 109,99;;
Tênis Couro Lacoste Sideline Pro Masculino;R$ 359,99;;
"              """;;;
Tênis Fila Recovery Masculino;R$ 282,69;;
"              à vista""";;;
Tênis Under Armour Hovr Sonic 6 Masculino;R$ 465,59;;
"              """;;;
Tênis Adidas Runfalcon 3.0 Masculino;R$ 399,99;;
Tênis Fila Racer Carbon 2 Masculino;R$ 989,09;;
Kit Tênis Masculino Polo Joy Sport + Relógio E Cinto;R$ 153,33;;
"              """;;;
Tênis Nike Defy All Day Masculino;R$ 455,99;;
"              à vista""";;;
Tênis Fila Start Masculino;R$ 198,99;;
Tênis Puma Viz Runner BDP Masculino;R$ 289,90;;
Tênis de Corrida Masculino Under Armour Charged Skyline 3 SE;R$ 229,99;;
Tênis Masculino FXB Caminhada Esportivo Conforto;R$ 79,90;;
Tênis Fila Trend 3.0 Masculino;R$ 252,60;;
"              """;;;
Tênis Mizuno Space 3 Masculino;R$ 329,99;;
Tênis Oakley Halftrack Low II Masculino;R$ 0,00;;
Tênis Asics Gel Pulse 14 Masculino;R$ 0,00;;
Tênis de Corrida Masculino Mizuno Wave Sky Rise 4;R$ 0,00;;
Tênis Fila Street Fit 2 Masculino;R$ 349,90;;
Tênis Nike SB Chron 2 Canvas Masculino;R$ 341,99;;
"              à vista""";;;
Tênis Couro Democrata Denim Jake Masculino;R$ 299,88;;
Tênis Reebok Flexagon Force 4 Masculino;R$ 237,49;;
"              à vista""";;;
Tênis Estilo Retrô Sneaker Runway Sportwear Masculino;R$ 88,31;;
"              à vista""";;;
Tênis Skechers Go Walk Max Clinched Masculino;R$ 259,98;;
"              """;;;
Tênis Asics Gel Quantum 180 Fly Masculino;R$ 399,98;;
"              """;;;
Tênis Fila Racer Carbon Masculino;R$ 899,00;;
Sapatenis Masculino Branco Tênis Casual Polo Para Dia a Dia;R$ 88,02;;
"              à vista""";;;
Tênis Adidas Courtblock Masculino;R$ 340,34;;
Tênis Adventure Trekking Masculino Reforçado Confortável Palmilha Laranja;R$ 96,81;;
"              à vista""";;;
Tênis Puma Bdp Masculino;R$ 599,90;;
Tênis Mizuno Connect Masculino;R$ 359,90;;
Tênis New Balance Fresh Foam X Evoz V3 Masculino;R$ 387,99;;
"              """;;;
Tênis Asics Gel-Dedicate 8 Masculino;R$ 407,39;;
"              """;;;
Tênis Nike Court Vision Low Next Nature Masculino;R$ 455,99;;
"              à vista""";;;
Kit 2 Pares Sapatênis Tênis Casual Masculino + Conjunto Kit;R$ 149,90;;
Tênis Extremecross Masculino Feminino Speed Corrida Trekking Trilha Escalada Academia Ciclismo;R$ 161,41;;
"              à vista""";;;
Tênis Olympikus Marte Masculino;R$ 189,99;;
Tênis Asics Raiden 3 Masculino;R$ 346,40;;
Tênis de Corrida Masculino Mizuno Jet 7;R$ 284,99;;
"              à vista""";;;
Tênis Asics GT-2000 10 Masculino;R$ 683,99;;
"              à vista""";;;
Tênis Masculino FXB Caminhada Esportivo Conforto;R$ 79,90;;
Tênis Fila Trend 3.0 Masculino;R$ 252,60;;
"              """;;;
Tênis Mizuno Space 3 Masculino;R$ 329,99;;
Tênis Oakley Halftrack Low II Masculino;R$ 630,99;;
"              à vista""";;;
Tênis Asics Gel Pulse 14 Masculino;R$ 549,99;;
Tênis de Corrida Masculino Mizuno Wave Sky Rise 4;R$ 349,99;;
Tênis Fila Street Fit 2 Masculino;R$ 349,90;;
Tênis Nike SB Chron 2 Canvas Masculino;R$ 341,99;;
"              à vista""";;;
Tênis Couro Democrata Denim Jake Masculino;R$ 299,88;;
Tênis Reebok Flexagon Force 4 Masculino;R$ 237,49;;
"              à vista""";;;
Tênis Estilo Retrô Sneaker Runway Sportwear Masculino;R$ 88,31;;
"              à vista""";;;
Tênis Skechers Go Walk Max Clinched Masculino;R$ 259,98;;
"              """;;;
Tênis Asics Gel Quantum 180 Fly Masculino;R$ 399,98;;
"              """;;;
Tênis Fila Racer Carbon Masculino;R$ 899,00;;
Sapatenis Masculino Branco Tênis Casual Polo Para Dia a Dia;R$ 88,02;;
"              à vista""";;;
Tênis Adidas Courtblock Masculino;R$ 340,34;;
Tênis Adventure Trekking Masculino Reforçado Confortável Palmilha Laranja;R$ 96,81;;
"              à vista""";;;
Tênis Puma Bdp Masculino;R$ 599,90;;
Tênis Mizuno Connect Masculino;R$ 359,90;;
Tênis New Balance Fresh Foam X Evoz V3 Masculino;R$ 387,99;;
"              """;;;
Tênis Asics Gel-Dedicate 8 Masculino;R$ 407,39;;
"              """;;;
Kit 2 Pares Sapatênis Tênis Casual Masculino + Conjunto Kit;R$ 149,90;;
Tênis Extremecross Masculino Feminino Speed Corrida Trekking Trilha Escalada Academia Ciclismo;R$ 161,41;;
"              à vista""";;;
Tênis Olympikus Marte Masculino;R$ 189,99;;
Tênis Asics Raiden 3 Masculino;R$ 346,40;;
Tênis de Corrida Masculino Mizuno Jet 7;R$ 284,99;;
"              à vista""";;;
Tênis Asics GT-2000 10 Masculino;R$ 683,99;;
"              à vista""";;;
Tênis Asics Gel Quantum 180 Fly Masculino;R$ 499,99;;
"              """;;;
Tênis Nike Air Max AP Masculino;R$ 560,49;;
"              à vista""";;;
Tênis Diesel S-Athene-Low em Couro Detalhe Custura Off White Masculino Preto;R$ 1.914,00;;
Tênis Mizuno Connect Masculino;R$ 249,98;;
Tênis Fila Venture Tracer Masculino;R$ 341,91;;
"              à vista""";;;
Tênis Reserva Yankee Masculino;R$ 859,00;;
Tênis Reebok Zig Dynamica 4 Masculino;R$ 299,90;;
Sapatênis Masculino Branco Polo Tênis Casual Dia a Dia Leve;R$ 107,30;;
"              à vista""";;;
Tênis Asics Gel-Task 3 Cano Baixo Masculino;R$ 579,90;;
Tenis Mormaii Urban Free Original Skate Casual Masculino;R$ 154,90;;
Coturno Bota Tênis Masculino Adventure Casual Adulto e Infantil Tratorada;R$ 144,00;;
Tênis Adidas Supernova Stride Masculino;R$ 735,21;;
"              à vista""";;;
Tênis Under Armour Charged Beat Masculino;R$ 209,99;;
Tênis Sapatênis Masculino Polo Joy Casual Lona Confortável;R$ 108,20;;
"              """;;;
Tênis Masculino Reebok Nano X3;R$ 699,99;;
Tênis Adidas Supernova Rise Masculino;R$ 899,99;;
Tênis Adidas Lite Racer 3 0 Masculino;R$ 299,99;;
Tênis Puma Flyer Runner Mesh Bdp Masculino;R$ 189,99;;
Tênis Asics Gt-2000 12 Masculino;R$ 899,99;;
"              à vista""";;;
Tênis Everlast Racer Masculino;R$ 129,98;;
"              """;;;
Tênis Skechers Max Cushioning Arch Fit Upper Han Masculino;R$ 567,44;;
"              """;;;
Tênis Adidas Hoops 3.0 Masculino;R$ 279,99;;
"              """;;;
Tênis Mizuno Wave Creation 24 Wk Masculino;R$ 599,99;;
Tênis New Balance 373 V2 Masculino;R$ 449,69;;
Tênis Adidas Lite Racer 3.0 Masculino;R$ 219,99;;
Kit 2 Tênis Masculino Infantil de Criança Casual;R$ 176,20;;
TENIS COCA COLA DAYTONA MASCULINO;R$ 169,90;;
Tênis New Balance 373v2 Bege e Cinza - Masculino;R$ 375,99;;
Tenis Mizuno Wave Endeavor Masculino-40 Preto;R$ 522,49;;
"              à vista""";;;
Tênis Sapatênis Masculino Polo Joy Casual Lona Confortável;R$ 108,20;;
"              """;;;
Tênis Fila Racer T2 Masculino;R$ 599,90;;
Tênis Nike Court Lite 4 Masculino;R$ 455,99;;
"              à vista""";;;
Tênis Asics Japan S Masculino;R$ 319,99;;
Tênis Puma Forever Run Nitro Masculino;R$ 649,90;;
Tênis Nike Impact 4 Masculino;R$ 408,49;;
"              à vista""";;;
Tênis Under Armour Curry 3Z7 Basquete Masculino;R$ 659,90;;
Tênis Reebok Floatride Energy 4 Adventure Masculino;R$ 569,99;;
"              à vista""";;;
Tênis Nike Court Legacy Masculino;R$ 417,99;;
"              à vista""";;;
Tênis Mizuno Wave Hawk 4 Masculino;R$ 339,49;;
"              """;;;
Tênis Adidas Advantage Masculino;R$ 199,99;;
Tênis Skechers Go Run Fast I Masculino;R$ 281,29;;
